country,total_cases,total_deaths,total_recovered,active_cases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,total_tests,tests_1m_pop,date,perc_deaths,perc_infection,row_index,region
Czechia,3001,23,0,2953,0,0.0,0.0,0,0.0,03/30/2020,0.77,0.00,40,Europe
Luxembourg,1988,22,0,1926,0,0.0,0.0,0,0.0,03/30/2020,1.11,0.00,41,Europe
Pakistan,1717,21,0,1620,0,0.0,0.0,0,0.0,03/30/2020,1.22,0.00,42,Asia
Mexico,993,20,0,938,0,0.0,0.0,0,0.0,03/30/2020,2.01,0.00,43,North America
Australia,4460,19,0,4197,0,0.0,0.0,0,0.0,03/30/2020,0.43,0.00,44,Oceania
Israel,4695,16,0,4518,0,0.0,0.0,0,0.0,03/30/2020,0.34,0.00,45,Asia
Serbia,785,16,0,727,0,0.0,0.0,0,0.0,03/30/2020,2.04,0.00,46,Europe
Hungary,447,15,0,398,0,0.0,0.0,0,0.0,03/30/2020,3.36,0.00,47,Europe
Colombia,798,14,0,769,0,0.0,0.0,0,0.0,03/30/2020,1.75,0.00,48,South America
Finland,1352,13,0,1329,0,0.0,0.0,0,0.0,03/30/2020,0.96,0.00,49,Europe
Ukraine,548,13,0,527,0,0.0,0.0,0,0.0,03/30/2020,2.37,0.00,50,Europe
Burkina Faso,246,12,0,203,0,0.0,0.0,0,0.0,03/30/2020,4.88,0.00,51,Africa
Albania,223,11,0,168,0,0.0,0.0,0,0.0,03/30/2020,4.93,0.00,52,Europe
Lebanon,446,11,0,400,0,0.0,0.0,0,0.0,03/30/2020,2.47,0.00,53,Asia
Slovenia,756,11,0,735,0,0.0,0.0,0,0.0,03/30/2020,1.46,0.00,54,Europe
Bosnia and Herzegovina,368,10,0,341,0,0.0,0.0,0,0.0,03/30/2020,2.72,0.00,55,Europe
Thailand,1524,9,0,1286,0,0.0,0.0,0,0.0,03/30/2020,0.59,0.00,56,Asia
Russia,1836,9,0,1761,0,0.0,0.0,0,0.0,03/30/2020,0.49,0.00,57,Europe
Tunisia,362,9,0,350,0,0.0,0.0,0,0.0,03/30/2020,2.49,0.00,58,Africa
Saudi Arabia,1453,8,0,1330,0,0.0,0.0,0,0.0,03/30/2020,0.55,0.00,59,Asia
Bulgaria,359,8,0,334,0,0.0,0.0,0,0.0,03/30/2020,2.23,0.00,60,Europe
Andorra,370,8,0,352,0,0.0,0.0,0,0.0,03/30/2020,2.16,0.00,61,Europe
Chile,2449,8,0,2285,0,0.0,0.0,0,0.0,03/30/2020,0.33,0.00,62,South America
DRC,81,8,0,71,0,0.0,0.0,0,0.0,03/30/2020,9.88,0.00,63,Africa
Cyprus,230,7,0,201,0,0.0,0.0,0,0.0,03/30/2020,3.04,0.00,64,Asia
Lithuania,491,7,0,477,0,0.0,0.0,0,0.0,03/30/2020,1.43,0.00,65,Europe
Honduras,139,7,0,129,0,0.0,0.0,0,0.0,03/30/2020,5.04,0.00,66,North America
North Macedonia,285,7,0,266,0,0.0,0.0,0,0.0,03/30/2020,2.46,0.00,67,Europe
Croatia,790,6,0,717,0,0.0,0.0,0,0.0,03/30/2020,0.76,0.00,68,Europe
Cameroon,139,6,0,128,0,0.0,0.0,0,0.0,03/30/2020,4.32,0.00,69,Africa
Bangladesh,49,5,0,25,0,0.0,0.0,0,0.0,03/30/2020,10.20,0.00,70,Asia
Ghana,152,5,0,145,0,0.0,0.0,0,0.0,03/30/2020,3.29,0.00,71,Africa
Jordan,268,5,0,237,0,0.0,0.0,0,0.0,03/30/2020,1.87,0.00,72,Asia
Taiwan,306,5,0,262,0,0.0,0.0,0,0.0,03/30/2020,1.63,0.00,73,Asia
UAE,611,5,0,545,0,0.0,0.0,0,0.0,03/30/2020,0.82,0.00,74,Asia
Hong Kong,683,4,0,561,0,0.0,0.0,0,0.0,03/30/2020,0.59,0.00,75,Asia
Guadeloupe,106,4,0,85,0,0.0,0.0,0,0.0,03/30/2020,3.77,0.00,76,North America
Bahrain,515,4,0,216,0,0.0,0.0,0,0.0,03/30/2020,0.78,0.00,77,Asia
Azerbaijan,273,4,0,243,0,0.0,0.0,0,0.0,03/30/2020,1.47,0.00,78,Asia
Afghanistan,170,4,0,164,0,0.0,0.0,0,0.0,03/30/2020,2.35,0.00,79,Asia
Bolivia,97,4,0,93,0,0.0,0.0,0,0.0,03/30/2020,4.12,0.00,80,South America
Cuba,170,4,0,162,0,0.0,0.0,0,0.0,03/30/2020,2.35,0.00,81,North America
Estonia,715,3,0,692,0,0.0,0.0,0,0.0,03/30/2020,0.42,0.00,82,Europe
Armenia,482,3,0,449,0,0.0,0.0,0,0.0,03/30/2020,0.62,0.00,83,Asia
Mauritius,128,3,0,125,0,0.0,0.0,0,0.0,03/30/2020,2.34,0.00,84,Africa
Trinidad and Tobago,83,3,0,79,0,0.0,0.0,0,0.0,03/30/2020,3.61,0.00,85,North America
Venezuela,135,3,0,93,0,0.0,0.0,0,0.0,03/30/2020,2.22,0.00,86,South America
South Africa,1326,3,0,1292,0,0.0,0.0,0,0.0,03/30/2020,0.23,0.00,87,Africa
Singapore,879,3,0,648,0,0.0,0.0,0,0.0,03/30/2020,0.34,0.00,88,Asia
Niger,27,3,0,24,0,0.0,0.0,0,0.0,03/30/2020,11.11,0.00,89,Africa
Paraguay,64,3,0,60,0,0.0,0.0,0,0.0,03/30/2020,4.69,0.00,90,South America
Nigeria,131,2,0,121,0,0.0,0.0,0,0.0,03/30/2020,1.53,0.00,91,Africa
Sri Lanka,122,2,0,105,0,0.0,0.0,0,0.0,03/30/2020,1.64,0.00,92,Asia
Sudan,6,2,0,4,0,0.0,0.0,0,0.0,03/30/2020,33.33,0.00,93,Africa
Syria,10,2,0,8,0,0.0,0.0,0,0.0,03/30/2020,20.00,0.00,94,Asia
Uzbekistan,149,2,0,140,0,0.0,0.0,0,0.0,03/30/2020,1.34,0.00,95,Asia
Moldova,298,2,0,281,0,0.0,0.0,0,0.0,03/30/2020,0.67,0.00,96,Europe
Mali,25,2,0,23,0,0.0,0.0,0,0.0,03/30/2020,8.00,0.00,97,Africa
Iceland,1086,2,0,927,0,0.0,0.0,0,0.0,03/30/2020,0.18,0.00,98,Europe
Angola,7,2,0,4,0,0.0,0.0,0,0.0,03/30/2020,28.57,0.00,99,Africa
Costa Rica,330,2,0,324,0,0.0,0.0,0,0.0,03/30/2020,0.61,0.00,100,North America
Channel Islands,141,2,0,139,0,0.0,0.0,0,0.0,03/30/2020,1.42,0.00,101,Europe
Cabo Verde,6,1,0,5,0,0.0,0.0,0,0.0,03/30/2020,16.67,0.00,102,Africa
Cayman Islands,12,1,0,11,0,0.0,0.0,0,0.0,03/30/2020,8.33,0.00,103,North America
Curaçao,11,1,0,8,0,0.0,0.0,0,0.0,03/30/2020,9.09,0.00,104,North America
Brunei ,127,1,0,88,0,0.0,0.0,0,0.0,03/30/2020,0.79,0.00,105,Asia
Guatemala,36,1,0,25,0,0.0,0.0,0,0.0,03/30/2020,2.78,0.00,106,North America
Guyana,8,1,0,7,0,0.0,0.0,0,0.0,03/30/2020,12.50,0.00,107,South America
Gambia,4,1,0,3,0,0.0,0.0,0,0.0,03/30/2020,25.00,0.00,108,Africa
Gabon,7,1,0,6,0,0.0,0.0,0,0.0,03/30/2020,14.29,0.00,109,Africa
Monaco,49,1,0,47,0,0.0,0.0,0,0.0,03/30/2020,2.04,0.00,110,Europe
Mauritania,6,1,0,3,0,0.0,0.0,0,0.0,03/30/2020,16.67,0.00,111,Africa
Martinique,93,1,0,92,0,0.0,0.0,0,0.0,03/30/2020,1.08,0.00,112,North America
Kazakhstan,302,1,0,280,0,0.0,0.0,0,0.0,03/30/2020,0.33,0.00,113,Asia
Kenya,50,1,0,48,0,0.0,0.0,0,0.0,03/30/2020,2.00,0.00,114,Africa
Jamaica,36,1,0,33,0,0.0,0.0,0,0.0,03/30/2020,2.78,0.00,115,North America
Ivory Coast,168,1,0,161,0,0.0,0.0,0,0.0,03/30/2020,0.60,0.00,116,Africa
Uruguay,320,1,0,294,0,0.0,0.0,0,0.0,03/30/2020,0.31,0.00,117,South America
Zimbabwe,7,1,0,6,0,0.0,0.0,0,0.0,03/30/2020,14.29,0.00,118,Africa
Togo,30,1,0,28,0,0.0,0.0,0,0.0,03/30/2020,3.33,0.00,119,Africa
Saint Martin,18,1,0,15,0,0.0,0.0,0,0.0,03/30/2020,5.56,0.00,120,North America
New Zealand,589,1,0,525,0,0.0,0.0,0,0.0,03/30/2020,0.17,0.00,121,Oceania
Nicaragua,4,1,0,3,0,0.0,0.0,0,0.0,03/30/2020,25.00,0.00,122,North America
Montenegro,91,1,0,90,0,0.0,0.0,0,0.0,03/30/2020,1.10,0.00,123,Europe
Palestine,117,1,0,98,0,0.0,0.0,0,0.0,03/30/2020,0.85,0.00,124,Asia
Qatar,693,1,0,641,0,0.0,0.0,0,0.0,03/30/2020,0.14,0.00,125,Asia
Réunion,224,0,0,223,0,0.0,0.0,0,0.0,03/30/2020,0.00,0.00,126,Africa
Rwanda,70,0,0,70,0,0.0,0.0,0,0.0,03/30/2020,0.00,0.00,127,Africa
Oman,179,0,0,150,0,0.0,0.0,0,0.0,03/30/2020,0.00,0.00,128,Asia
Papua New Guinea,1,0,0,1,0,0.0,0.0,0,0.0,03/30/2020,0.00,0.00,129,Oceania
Mongolia,12,0,0,10,0,0.0,0.0,0,0.0,03/30/2020,0.00,0.00,130,Asia
Montserrat,5,0,0,5,0,0.0,0.0,0,0.0,03/30/2020,0.00,0.00,131,North America
Mozambique,8,0,0,8,0,0.0,0.0,0,0.0,03/30/2020,0.00,0.00,132,Africa
Myanmar,14,0,0,14,0,0.0,0.0,0,0.0,03/30/2020,0.00,0.00,133,Asia
Namibia,11,0,0,9,0,0.0,0.0,0,0.0,03/30/2020,0.00,0.00,134,Africa
Nepal,5,0,0,4,0,0.0,0.0,0,0.0,03/30/2020,0.00,0.00,135,Asia
New Caledonia,15,0,0,15,0,0.0,0.0,0,0.0,03/30/2020,0.00,0.00,136,Oceania
Saint Pierre Miquelon,0,0,0,0,0,0.0,0.0,0,0.0,03/30/2020,0.00,0.00,137,North America
Saint Kitts and Nevis,7,0,0,7,0,0.0,0.0,0,0.0,03/30/2020,0.00,0.00,138,North America
Saint Lucia,9,0,0,8,0,0.0,0.0,0,0.0,03/30/2020,0.00,0.00,139,North America
Senegal,162,0,0,135,0,0.0,0.0,0,0.0,03/30/2020,0.00,0.00,140,Africa
Sao Tome and Principe,0,0,0,0,0,0.0,0.0,0,0.0,03/30/2020,0.00,0.00,141,Africa
Sierra Leone,0,0,0,0,0,0.0,0.0,0,0.0,03/30/2020,0.00,0.00,142,Africa
Seychelles,8,0,0,8,0,0.0,0.0,0,0.0,03/30/2020,0.00,0.00,143,Africa
Somalia,3,0,0,3,0,0.0,0.0,0,0.0,03/30/2020,0.00,0.00,144,Africa
Sint Maarten,6,0,0,6,0,0.0,0.0,0,0.0,03/30/2020,0.00,0.00,145,North America
Slovakia,336,0,0,329,0,0.0,0.0,0,0.0,03/30/2020,0.00,0.00,146,Europe
Timor-Leste,1,0,0,1,0,0.0,0.0,0,0.0,03/30/2020,0.00,0.00,147,Asia
Tanzania,19,0,0,18,0,0.0,0.0,0,0.0,03/30/2020,0.00,0.00,148,Africa
Suriname,8,0,0,8,0,0.0,0.0,0,0.0,03/30/2020,0.00,0.00,149,South America
St. Barth,6,0,0,5,0,0.0,0.0,0,0.0,03/30/2020,0.00,0.00,150,North America
St. Vincent Grenadines,1,0,0,0,0,0.0,0.0,0,0.0,03/30/2020,0.00,0.00,151,North America
South Sudan,0,0,0,0,0,0.0,0.0,0,0.0,03/30/2020,0.00,0.00,152,Africa
Zambia,35,0,0,35,0,0.0,0.0,0,0.0,03/30/2020,0.00,0.00,153,Africa
Vatican City,6,0,0,6,0,0.0,0.0,0,0.0,03/30/2020,0.00,0.00,154,Europe
Vietnam,204,0,0,149,0,0.0,0.0,0,0.0,03/30/2020,0.00,0.00,155,Asia
Western Sahara,0,0,0,0,0,0.0,0.0,0,0.0,03/30/2020,0.00,0.00,156,Africa
Yemen,0,0,0,0,0,0.0,0.0,0,0.0,03/30/2020,0.00,0.00,157,Asia
Turks and Caicos,5,0,0,5,0,0.0,0.0,0,0.0,03/30/2020,0.00,0.00,158,North America
Uganda,33,0,0,33,0,0.0,0.0,0,0.0,03/30/2020,0.00,0.00,159,Africa
Liberia,3,0,0,3,0,0.0,0.0,0,0.0,03/30/2020,0.00,0.00,160,Africa
Libya,8,0,0,8,0,0.0,0.0,0,0.0,03/30/2020,0.00,0.00,161,Africa
Liechtenstein,62,0,0,62,0,0.0,0.0,0,0.0,03/30/2020,0.00,0.00,162,Europe
Kuwait,266,0,0,194,0,0.0,0.0,0,0.0,03/30/2020,0.00,0.00,163,Asia
Kyrgyzstan,94,0,0,91,0,0.0,0.0,0,0.0,03/30/2020,0.00,0.00,164,Asia
Laos,8,0,0,8,0,0.0,0.0,0,0.0,03/30/2020,0.00,0.00,165,Asia
Latvia,376,0,0,375,0,0.0,0.0,0,0.0,03/30/2020,0.00,0.00,166,Europe
Malta,156,0,0,154,0,0.0,0.0,0,0.0,03/30/2020,0.00,0.00,167,Europe
Mayotte,82,0,0,72,0,0.0,0.0,0,0.0,03/30/2020,0.00,0.00,168,Africa
Maldives,17,0,0,4,0,0.0,0.0,0,0.0,03/30/2020,0.00,0.00,169,Asia
Malawi,0,0,0,0,0,0.0,0.0,0,0.0,03/30/2020,0.00,0.00,170,Africa
Macao,38,0,0,28,0,0.0,0.0,0,0.0,03/30/2020,0.00,0.00,171,Asia
Madagascar,43,0,0,43,0,0.0,0.0,0,0.0,03/30/2020,0.00,0.00,172,Africa
French Polynesia,36,0,0,36,0,0.0,0.0,0,0.0,03/30/2020,0.00,0.00,173,Oceania
French Guiana,43,0,0,37,0,0.0,0.0,0,0.0,03/30/2020,0.00,0.00,174,South America
Fiji,5,0,0,5,0,0.0,0.0,0,0.0,03/30/2020,0.00,0.00,175,Oceania
Faeroe Islands,168,0,0,98,0,0.0,0.0,0,0.0,03/30/2020,0.00,0.00,176,Europe
Falkland Islands,0,0,0,0,0,0.0,0.0,0,0.0,03/30/2020,0.00,0.00,177,South America
Georgia,103,0,0,83,0,0.0,0.0,0,0.0,03/30/2020,0.00,0.00,178,Asia
Gibraltar,69,0,0,35,0,0.0,0.0,0,0.0,03/30/2020,0.00,0.00,179,Europe
Greenland,10,0,0,8,0,0.0,0.0,0,0.0,03/30/2020,0.00,0.00,180,North America
Grenada,9,0,0,9,0,0.0,0.0,0,0.0,03/30/2020,0.00,0.00,181,North America
Haiti,15,0,0,14,0,0.0,0.0,0,0.0,03/30/2020,0.00,0.00,182,North America
Guinea,22,0,0,22,0,0.0,0.0,0,0.0,03/30/2020,0.00,0.00,183,Africa
Guinea-Bissau,8,0,0,8,0,0.0,0.0,0,0.0,03/30/2020,0.00,0.00,184,Africa
Isle of Man,49,0,0,49,0,0.0,0.0,0,0.0,03/30/2020,0.00,0.00,185,Europe
Burundi,0,0,0,0,0,0.0,0.0,0,0.0,03/30/2020,0.00,0.00,186,Africa
Botswana,3,0,0,3,0,0.0,0.0,0,0.0,03/30/2020,0.00,0.00,187,Africa
British Virgin Islands,2,0,0,2,0,0.0,0.0,0,0.0,03/30/2020,0.00,0.00,188,North America
Bhutan,4,0,0,4,0,0.0,0.0,0,0.0,03/30/2020,0.00,0.00,189,Asia
Benin,6,0,0,6,0,0.0,0.0,0,0.0,03/30/2020,0.00,0.00,190,Africa
Bermuda,27,0,0,25,0,0.0,0.0,0,0.0,03/30/2020,0.00,0.00,191,North America
Belize,3,0,0,3,0,0.0,0.0,0,0.0,03/30/2020,0.00,0.00,192,North America
Barbados,33,0,0,33,0,0.0,0.0,0,0.0,03/30/2020,0.00,0.00,193,North America
Belarus,152,0,0,120,0,0.0,0.0,0,0.0,03/30/2020,0.00,0.00,194,Europe
Anguilla,2,0,0,2,0,0.0,0.0,0,0.0,03/30/2020,0.00,0.00,195,North America
Antigua and Barbuda,7,0,0,7,0,0.0,0.0,0,0.0,03/30/2020,0.00,0.00,196,North America
Aruba,50,0,0,49,0,0.0,0.0,0,0.0,03/30/2020,0.00,0.00,197,North America
Bahamas,14,0,0,13,0,0.0,0.0,0,0.0,03/30/2020,0.00,0.00,198,North America
Djibouti,18,0,0,18,0,0.0,0.0,0,0.0,03/30/2020,0.00,0.00,199,Africa
Dominica,12,0,0,12,0,0.0,0.0,0,0.0,03/30/2020,0.00,0.00,200,North America
Eritrea,15,0,0,15,0,0.0,0.0,0,0.0,03/30/2020,0.00,0.00,201,Africa
Eswatini,9,0,0,9,0,0.0,0.0,0,0.0,03/30/2020,0.00,0.00,202,Africa
Ethiopia,23,0,0,19,0,0.0,0.0,0,0.0,03/30/2020,0.00,0.00,203,Africa
El Salvador,30,0,0,30,0,0.0,0.0,0,0.0,03/30/2020,0.00,0.00,204,North America
Equatorial Guinea,12,0,0,12,0,0.0,0.0,0,0.0,03/30/2020,0.00,0.00,205,Africa
Chad,5,0,0,5,0,0.0,0.0,0,0.0,03/30/2020,0.00,0.00,206,Africa
CAR,3,0,0,3,0,0.0,0.0,0,0.0,03/30/2020,0.00,0.00,207,Africa
Caribbean Netherlands,0,0,0,0,0,0.0,0.0,0,0.0,03/30/2020,0.00,0.00,208,North America
Cambodia,107,0,0,86,0,0.0,0.0,0,0.0,03/30/2020,0.00,0.00,209,Asia
Congo,19,0,0,19,0,0.0,0.0,0,0.0,03/30/2020,0.00,0.00,210,Africa
Italy,105792,12428,0,77635,0,0.0,0.0,0,0.0,03/31/2020,11.75,0.00,1,Europe
Spain,95923,8464,0,68200,0,0.0,0.0,0,0.0,03/31/2020,8.82,0.00,2,Europe
USA,190930,5027,0,178601,0,0.0,0.0,0,0.0,03/31/2020,2.63,0.00,3,North America
France,52128,3523,0,39161,0,0.0,0.0,0,0.0,03/31/2020,6.76,0.00,4,Europe
China,81554,3312,0,2004,0,0.0,0.0,0,0.0,03/31/2020,4.06,0.00,5,Asia
Iran,44605,2898,0,27051,0,0.0,0.0,0,0.0,03/31/2020,6.50,0.00,6,Asia
UK,25150,1789,0,23226,0,0.0,0.0,0,0.0,03/31/2020,7.11,0.00,7,Europe
Netherlands,12595,1039,0,11306,0,0.0,0.0,0,0.0,03/31/2020,8.25,0.00,8,Europe
Germany,71808,775,0,54933,0,0.0,0.0,0,0.0,03/31/2020,1.08,0.00,9,Europe
Belgium,12775,705,0,10374,0,0.0,0.0,0,0.0,03/31/2020,5.52,0.00,10,Europe
Switzerland,16605,433,0,14349,0,0.0,0.0,0,0.0,03/31/2020,2.61,0.00,11,Europe
Turkey,13531,214,0,13074,0,0.0,0.0,0,0.0,03/31/2020,1.58,0.00,12,Asia
Brazil,5717,201,0,5389,0,0.0,0.0,0,0.0,03/31/2020,3.52,0.00,13,South America
Sweden,4435,180,0,4239,0,0.0,0.0,0,0.0,03/31/2020,4.06,0.00,14,Europe
S. Korea,9786,162,0,4216,0,0.0,0.0,0,0.0,03/31/2020,1.66,0.00,15,Asia
Portugal,7443,160,0,7240,0,0.0,0.0,0,0.0,03/31/2020,2.15,0.00,16,Europe
Indonesia,1528,136,0,1311,0,0.0,0.0,0,0.0,03/31/2020,8.90,0.00,17,Asia
Austria,10180,128,0,8957,0,0.0,0.0,0,0.0,03/31/2020,1.26,0.00,18,Europe
Canada,8612,101,0,7269,0,0.0,0.0,0,0.0,03/31/2020,1.17,0.00,19,North America
Denmark,2860,90,0,2769,0,0.0,0.0,0,0.0,03/31/2020,3.15,0.00,20,Europe
Philippines,2084,88,0,1947,0,0.0,0.0,0,0.0,03/31/2020,4.22,0.00,21,Asia
Romania,2245,82,0,1943,0,0.0,0.0,0,0.0,03/31/2020,3.65,0.00,22,Europe
Ecuador,2302,79,0,2165,0,0.0,0.0,0,0.0,03/31/2020,3.43,0.00,23,South America
Ireland,3235,71,0,3159,0,0.0,0.0,0,0.0,03/31/2020,2.19,0.00,24,Europe
Japan,2178,57,0,1697,0,0.0,0.0,0,0.0,03/31/2020,2.62,0.00,25,Asia
Dominican Republic,1109,51,0,1053,0,0.0,0.0,0,0.0,03/31/2020,4.60,0.00,26,North America
Iraq,694,50,0,474,0,0.0,0.0,0,0.0,03/31/2020,7.20,0.00,27,Asia
Greece,1314,49,0,1213,0,0.0,0.0,0,0.0,03/31/2020,3.73,0.00,28,Europe
Egypt,710,46,0,507,0,0.0,0.0,0,0.0,03/31/2020,6.48,0.00,29,Africa
Algeria,716,44,0,626,0,0.0,0.0,0,0.0,03/31/2020,6.15,0.00,30,Africa
Malaysia,2766,43,0,2186,0,0.0,0.0,0,0.0,03/31/2020,1.55,0.00,31,Asia
Norway,4641,39,0,4589,0,0.0,0.0,0,0.0,03/31/2020,0.84,0.00,32,Europe
Morocco,617,36,0,557,0,0.0,0.0,0,0.0,03/31/2020,5.83,0.00,33,Africa
India,1397,35,0,1239,0,0.0,0.0,0,0.0,03/31/2020,2.51,0.00,34,Asia
Poland,2311,33,0,2271,0,0.0,0.0,0,0.0,03/31/2020,1.43,0.00,35,Europe
Czechia,3308,31,0,3232,0,0.0,0.0,0,0.0,03/31/2020,0.94,0.00,36,Europe
Peru,1065,30,0,641,0,0.0,0.0,0,0.0,03/31/2020,2.82,0.00,37,South America
Panama,1181,30,0,1142,0,0.0,0.0,0,0.0,03/31/2020,2.54,0.00,38,North America
Mexico,1094,28,0,1031,0,0.0,0.0,0,0.0,03/31/2020,2.56,0.00,39,North America
Argentina,1054,27,0,787,0,0.0,0.0,0,0.0,03/31/2020,2.56,0.00,40,South America
Pakistan,1938,26,0,1836,0,0.0,0.0,0,0.0,03/31/2020,1.34,0.00,41,Asia
San Marino,236,26,0,197,0,0.0,0.0,0,0.0,03/31/2020,11.02,0.00,42,Europe
Serbia,900,23,0,835,0,0.0,0.0,0,0.0,03/31/2020,2.56,0.00,43,Europe
Luxembourg,2178,23,0,2075,0,0.0,0.0,0,0.0,03/31/2020,1.06,0.00,44,Europe
Israel,5358,20,0,5114,0,0.0,0.0,0,0.0,03/31/2020,0.37,0.00,45,Asia
Australia,4763,20,0,4398,0,0.0,0.0,0,0.0,03/31/2020,0.42,0.00,46,Oceania
Finland,1418,17,0,1391,0,0.0,0.0,0,0.0,03/31/2020,1.20,0.00,47,Europe
Russia,2337,17,0,2199,0,0.0,0.0,0,0.0,03/31/2020,0.73,0.00,48,Europe
Ukraine,645,17,0,618,0,0.0,0.0,0,0.0,03/31/2020,2.64,0.00,49,Europe
Hungary,492,16,0,439,0,0.0,0.0,0,0.0,03/31/2020,3.25,0.00,50,Europe
Colombia,906,16,0,859,0,0.0,0.0,0,0.0,03/31/2020,1.77,0.00,51,South America
Albania,243,15,0,176,0,0.0,0.0,0,0.0,03/31/2020,6.17,0.00,52,Europe
Slovenia,802,15,0,777,0,0.0,0.0,0,0.0,03/31/2020,1.87,0.00,53,Europe
Burkina Faso,261,14,0,215,0,0.0,0.0,0,0.0,03/31/2020,5.36,0.00,54,Africa
Bosnia and Herzegovina,420,13,0,390,0,0.0,0.0,0,0.0,03/31/2020,3.10,0.00,55,Europe
Andorra,376,12,0,354,0,0.0,0.0,0,0.0,03/31/2020,3.19,0.00,56,Europe
Chile,2738,12,0,2570,0,0.0,0.0,0,0.0,03/31/2020,0.44,0.00,57,South America
Lebanon,463,12,0,414,0,0.0,0.0,0,0.0,03/31/2020,2.59,0.00,58,Asia
Saudi Arabia,1563,10,0,1388,0,0.0,0.0,0,0.0,03/31/2020,0.64,0.00,59,Asia
Thailand,1651,10,0,1299,0,0.0,0.0,0,0.0,03/31/2020,0.61,0.00,60,Asia
Tunisia,394,10,0,381,0,0.0,0.0,0,0.0,03/31/2020,2.54,0.00,61,Africa
North Macedonia,329,9,0,308,0,0.0,0.0,0,0.0,03/31/2020,2.74,0.00,62,Europe
Lithuania,537,8,0,522,0,0.0,0.0,0,0.0,03/31/2020,1.49,0.00,63,Europe
Cyprus,262,8,0,231,0,0.0,0.0,0,0.0,03/31/2020,3.05,0.00,64,Asia
DRC,98,8,0,88,0,0.0,0.0,0,0.0,03/31/2020,8.16,0.00,65,Africa
Bulgaria,399,8,0,374,0,0.0,0.0,0,0.0,03/31/2020,2.01,0.00,66,Europe
Honduras,141,7,0,131,0,0.0,0.0,0,0.0,03/31/2020,4.96,0.00,67,North America
Bolivia,107,6,0,101,0,0.0,0.0,0,0.0,03/31/2020,5.61,0.00,68,South America
Cuba,186,6,0,172,0,0.0,0.0,0,0.0,03/31/2020,3.23,0.00,69,North America
Croatia,867,6,0,794,0,0.0,0.0,0,0.0,03/31/2020,0.69,0.00,70,Europe
Cameroon,193,6,0,182,0,0.0,0.0,0,0.0,03/31/2020,3.11,0.00,71,Africa
UAE,664,6,0,597,0,0.0,0.0,0,0.0,03/31/2020,0.90,0.00,72,Asia
Taiwan,322,5,0,278,0,0.0,0.0,0,0.0,03/31/2020,1.55,0.00,73,Asia
South Africa,1353,5,0,1317,0,0.0,0.0,0,0.0,03/31/2020,0.37,0.00,74,Africa
Azerbaijan,298,5,0,267,0,0.0,0.0,0,0.0,03/31/2020,1.68,0.00,75,Asia
Bangladesh,51,5,0,21,0,0.0,0.0,0,0.0,03/31/2020,9.80,0.00,76,Asia
Ghana,161,5,0,125,0,0.0,0.0,0,0.0,03/31/2020,3.11,0.00,77,Africa
Mauritius,143,5,0,138,0,0.0,0.0,0,0.0,03/31/2020,3.50,0.00,78,Africa
Jordan,274,5,0,239,0,0.0,0.0,0,0.0,03/31/2020,1.82,0.00,79,Asia
Moldova,353,4,0,331,0,0.0,0.0,0,0.0,03/31/2020,1.13,0.00,80,Europe
Hong Kong,715,4,0,583,0,0.0,0.0,0,0.0,03/31/2020,0.56,0.00,81,Asia
Guadeloupe,114,4,0,88,0,0.0,0.0,0,0.0,03/31/2020,3.51,0.00,82,North America
Bahrain,567,4,0,268,0,0.0,0.0,0,0.0,03/31/2020,0.71,0.00,83,Asia
Afghanistan,174,4,0,165,0,0.0,0.0,0,0.0,03/31/2020,2.30,0.00,84,Asia
Estonia,745,4,0,715,0,0.0,0.0,0,0.0,03/31/2020,0.54,0.00,85,Europe
Channel Islands,141,3,0,138,0,0.0,0.0,0,0.0,03/31/2020,2.13,0.00,86,Europe
Armenia,532,3,0,499,0,0.0,0.0,0,0.0,03/31/2020,0.56,0.00,87,Asia
Martinique,128,3,0,98,0,0.0,0.0,0,0.0,03/31/2020,2.34,0.00,88,North America
Singapore,926,3,0,683,0,0.0,0.0,0,0.0,03/31/2020,0.32,0.00,89,Asia
Niger,34,3,0,31,0,0.0,0.0,0,0.0,03/31/2020,8.82,0.00,90,Africa
Paraguay,65,3,0,61,0,0.0,0.0,0,0.0,03/31/2020,4.62,0.00,91,South America
Trinidad and Tobago,87,3,0,83,0,0.0,0.0,0,0.0,03/31/2020,3.45,0.00,92,North America
Venezuela,135,3,0,93,0,0.0,0.0,0,0.0,03/31/2020,2.22,0.00,93,South America
Uzbekistan,172,2,0,163,0,0.0,0.0,0,0.0,03/31/2020,1.16,0.00,94,Asia
Qatar,781,2,0,717,0,0.0,0.0,0,0.0,03/31/2020,0.26,0.00,95,Asia
Nigeria,135,2,0,125,0,0.0,0.0,0,0.0,03/31/2020,1.48,0.00,96,Africa
Montenegro,109,2,0,107,0,0.0,0.0,0,0.0,03/31/2020,1.83,0.00,97,Europe
Sri Lanka,143,2,0,124,0,0.0,0.0,0,0.0,03/31/2020,1.40,0.00,98,Asia
Sudan,7,2,0,4,0,0.0,0.0,0,0.0,03/31/2020,28.57,0.00,99,Africa
Syria,10,2,0,8,0,0.0,0.0,0,0.0,03/31/2020,20.00,0.00,100,Asia
Mali,28,2,0,26,0,0.0,0.0,0,0.0,03/31/2020,7.14,0.00,101,Africa
